Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu)
3844449577.146,20.0000104904175,15310.7778320313,0.416374698458321,6.16644171596477E-5
3844449582.2065,20.0005874633789,15387.3427734375,0.418224666171458,6.02303706059024E-5
3844449587.1435,20.0005693435669,15460.8046875,0.420263307261045,5.66808649469808E-5
3844449592.2325,20.0005321502686,15537.2446289062,0.422267307404008,5.44606087159776E-5
3844449597.248,19.9998359680176,15612.4848632812,0.424323847670138,5.7175737616745E-5
3844449602.2065,19.999285697937,15686.9423828125,0.426349383333962,5.64143491240524E-5
3844449607.1895,19.9996347427368,15761.8872070313,0.428348961043019,5.74601907575573E-5
3844449612.108,19.9999074935913,15836.1220703125,0.430350390403127,5.69776127620389E-5
3844449617.114,20.0002155303955,15911.080078125,0.432382134731138,5.08660290622624E-5
3844449622.111,20.0003499984741,15985.314453125,0.434286813612741,5.99967251779077E-5
3844449627.241,20.000319480896,16062.537109375,0.436347595371869,5.5813610336329E-5
3844449632.1225,20.0000734329224,16136.0288085938,0.438348177525429,6.0397063382688E-5
3844449637.0785,20.0001420974731,16210.2065429687,0.440392592115899,6.00147174868766E-5
3844449642.17,19.9997138977051,16286.8833007813,0.442399165557591,6.47279768722978E-5
3844449647.1015,19.999397277832,16361.3305664062,0.444354428868219,6.35910584586534E-5
3844449652.284,19.9996366500854,16439.25390625,0.446445520870638,5.52814714614923E-5
3844449657.172,19.9997978210449,16511.931640625,0.448456288717291,6.01101525969657E-5
3844449662.1,20.0000038146973,16585.369140625,0.450378674737244,6.01392451698679E-5
3844449667.1595,20.0003786087036,16661.060546875,0.452472073808666,5.82654701100056E-5
3844449672.1485,20.0003862380981,16736.7333984375,0.454309005197224,5.62226295733414E-5
3844449677.076,20.0004587173462,16810.2314453125,0.456378139618767,5.60157909693595E-5
3844449682.158,20.0004644393921,16885.875,0.45832251168826,6.30309361863899E-5
3844449687.0355,19.9999837875366,16959.96484375,0.460432689755084,5.57573611583694E-5
3844449692.044,19.9993934631348,17034.958984375,0.462340943524907,6.65108298403662E-5
3844449697.128,19.999623298645,17110.654296875,0.464367940022859,5.86042767432176E-5
3844449702.0275,20.000391960144,17184.72265625,0.466321400184336,5.83635246404991E-5
3844449707.1465,20.0006084442139,17260.4267578125,0.468356200654713,6.18766329584967E-5
3844449712.061,20.0002727508545,17334.697265625,0.470357628313639,6.11919825779461E-5
3844449717.111,19.9995641708374,17409.580078125,0.472315089482832,5.73264025249349E-5
3844449722.1315,19.9995746612549,17485.3486328125,0.474230237961723,5.60470517165524E-5
3844449727.1105,20.000096321106,17560.4521484375,0.476317254333062,6.44949650124118E-5
3844449732.1765,19.9999828338623,17636.4521484375,0.478355559316654,6.4592076957547E-5
3844449737.089,19.9999713897705,17709.8857421875,0.480252943903143,6.24819376392468E-5
3844449742.005,20.0002250671387,17784.08984375,0.482283494861457,6.41798087362827E-5
3844449747.1335,20.0000867843628,17860.5498046875,0.484350539816664,6.16349733367953E-5
3844449752.0295,20.0002660751343,17934.775390625,0.486308505946605,5.80532964245998E-5
3844449757.152,20.0002355575562,18010.5166015625,0.488184348276898,6.47689712695989E-5
3844449761.9915,20.0001201629639,18083.927734375,0.490130963042506,5.54231644353976E-5
3844449767.013,19.9998645782471,18158.8798828125,0.492203978936616,6.39212199198544E-5
3844449772.0955,20.0000247955322,18235.5673828125,0.494166918120329,6.29493834905061E-5
3844449777.009,20.0004825592041,18309.193359375,0.496232017464696,5.98162324007902E-5
3844449782.1155,20.0007095336914,18385.6923828125,0.498261441834506,6.20021212753314E-5
3844449787.014,20.000319480896,18459.10546875,0.500135538961048,5.52169922962257E-5
3844449792.067,19.999568939209,18534.859375,0.502232549746099,6.38104194289441E-5
3844449797.075,19.9994916915894,18609.005859375,0.504145144839075,6.83609191020321E-5
3844449801.981,19.9999904632568,18683.1083984375,0.506235445581467,6.28793769771966E-5
3844449807.099,20.0000505447388,18759.5771484375,0.508114003454947,5.76545081923433E-5
3844449811.9385,20.0000829696655,18833.1318359375,0.510086974572118,6.42627654744487E-5
3844449817.01,20.0001678466797,18909.203125,0.512085876173509,6.67104734626376E-5
3844449822.0235,19.999885559082,18984.13671875,0.514039602763678,6.11042630225929E-5
3844449826.965,19.9996795654297,19058.2880859375,0.516097270674306,6.46227605750227E-5
3844449832.0345,19.9999685287476,19134.7099609375,0.518006799857058,6.14908627209197E-5
3844449836.9535,20.0007410049438,19208.248046875,0.5201017861025,7.04981745923798E-5
